name,n_keypoints,type,category,average_correlation_per_keypoint,MMD-EMD,MMD-CD
divine-wood-75244,8,ours,02691156,,1.0653915524017066e-05,0.002642885150791055
skilled-sun-75243,8,ours,02691156,,1.5393055946333334e-05,0.005349864608596728
copper-deluge-75242,8,ours,02691156,,1.1422595889598597e-05,0.0029404264148740833
breezy-capybara-75239,8,ours,02691156,,1.3936889445176348e-05,0.004472898310264486
twilight-water-75237,8,ours,02691156,,2.828626020345837e-05,0.0313394647048404
good-breeze-75236,8,ours,02958343,,2.1762345568276945e-05,0.005848535525326827
chocolate-rain-75234,8,ours,02958343,,2.048347050731536e-05,0.005466365578255479
dulcet-sunset-75233,8,ours,02958343,,2.082393257296644e-05,0.0062130528113777134
neat-sun-75232,8,ours,02958343,,2.0817235053982586e-05,0.005295991175558977
upbeat-surf-75231,8,ours,02958343,,2.0421502995304763e-05,0.006276625659389848
mild-puddle-75230,8,ours,02958343,,1.8070331861963496e-05,0.0064313504213252565
clear-shape-75229,8,ours,02958343,,2.07002813112922e-05,0.006842247990815136
polished-terrain-75228,8,ours,03797390,0.15131577849388125,4.537403947324492e-05,0.08897624819657428
dazzling-feather-75227,8,ours,03797390,0.2368420958518982,4.5874632633058354e-05,0.0904747046748466
smooth-wood-75226,8,ours,03797390,0.3651315569877625,4.384311614558101e-05,0.06976091256267491
brisk-sponge-75225,8,ours,03797390,0.3815789222717285,4.7803558118175715e-05,0.07452579878198495
crisp-haze-75224,8,ours,03797390,0.5230262875556946,5.512788629857823e-05,0.07282263560744857
laced-sponge-75223,8,ours,03797390,0.3815789222717285,5.5700271332170814e-05,0.0891711564066116
atomic-paper-75222,8,ours,03797390,0.5756579041481018,4.839185930904932e-05,0.06822671634249948
giddy-morning-75221,8,ours,03797390,0.4802631735801697,4.550453013507649e-05,0.05913235026436833
radiant-bush-75220,8,ours,03797390,0.4473684132099152,4.6698562073288485e-05,0.06053913232633533
earnest-forest-75219,8,ours,03797390,0.5756579041481018,4.265837196726352e-05,0.042630977624484055
swept-pine-75218,8,ours,03797390,0.4309210479259491,4.392811024445109e-05,0.028168335200966146
generous-firefly-75217,8,ours,03797390,0.5328947305679321,4.313526369514875e-05,0.025977710961290593
serene-dust-75216,8,ours,03797390,0.5592105388641357,4.784844350069761e-05,0.02958342321373956
glad-pyramid-75215,8,ours,03797390,0.48355263471603394,5.082891584606841e-05,0.023441715039737823
rare-dawn-75214,8,ours,03797390,0.37828946113586426,4.348444417701103e-05,0.022073696959701863
golden-bush-75213,8,ours,03797390,0.5526315569877625,4.2102503357455134e-05,0.022387496155173815
happy-plant-75212,8,ours,03797390,0.5197368860244751,4.1234165109926835e-05,0.021454803110734832
driven-terrain-75211,8,ours,03797390,0.5131579041481018,4.21828699472826e-05,0.024760100221923285
effortless-wood-75210,8,ours,03797390,0.5953947305679321,4.201499905320816e-05,0.027284087367488965
stilted-fire-75209,8,ours,03797390,0.5657894611358643,3.9987615309655666e-05,0.02558048187362989
prime-resonance-75208,8,ours,03797390,0.5855263471603394,3.8634592783637345e-05,0.020296009788641975
polished-disco-75207,8,ours,03797390,0.5164473652839661,3.587048195186071e-05,0.02665487274113108
helpful-wind-75206,8,ours,03797390,0.6513158082962036,3.864159225486219e-05,0.020327042901834153
proud-terrain-75205,8,ours,03797390,0.5427631735801697,3.7644927942892537e-05,0.02352661616009148
lilac-shape-75204,8,ours,03797390,0.6184210777282715,3.610912972362712e-05,0.019445478421786625
good-waterfall-75203,8,ours,03797390,0.5723683834075928,3.772362106246874e-05,0.026009315767276824
toasty-firefly-75202,8,ours,03797390,0.5822368860244751,3.826585816568695e-05,0.02578052227667669
vocal-music-75201,8,ours,03797390,0.6085526347160339,3.8801914342911914e-05,0.03011680642081335
comic-bush-75200,8,ours,03797390,0.6644736528396606,3.827191540040076e-05,0.03195117050597365
floral-aardvark-75199,8,ours,03797390,0.43421053886413574,3.5281125747133046e-05,0.03305336561353012
celestial-darkness-75198,8,ours,03797390,0.6710526347160339,3.4543521906016394e-05,0.024340886695479035
dainty-glade-75197,8,ours,03797390,0.6118420958518982,3.71278656530194e-05,0.024484761226155186
dark-donkey-75196,8,ours,03797390,0.5197368264198303,3.7809950299561024e-05,0.03494656366108962
earnest-eon-75195,8,ours,03797390,0.7006579041481018,3.7929734389763325e-05,0.030296660378607884
misunderstood-hill-75194,8,ours,03797390,0.6644737124443054,3.510619353619404e-05,0.03196352208931806
dandy-deluge-75193,8,ours,03797390,0.5164473056793213,3.559342076187022e-05,0.04609293750334019
pretty-eon-75192,8,ours,03797390,0.6217105388641357,3.500801176414825e-05,0.03123285926242337
dainty-eon-75191,8,ours,03797390,0.5690789222717285,3.7233632610877976e-05,0.04044418754414394
fresh-butterfly-75190,8,ours,03797390,0.6118420958518982,3.751164695131593e-05,0.036483913517976065
fearless-deluge-75189,8,ours,03797390,0.5789473652839661,3.474145705695264e-05,0.030923222089148508
stellar-dust-75188,8,ours,03797390,0.6315789222717285,3.628658305387944e-05,0.04412317571636114
whole-energy-75187,8,ours,03797390,0.5493420958518982,3.732534241862595e-05,0.040760912206501694
rich-waterfall-75186,8,ours,03797390,0.5263158082962036,3.781384293688461e-05,0.0450008649248418
celestial-waterfall-75185,8,ours,03797390,0.6381579041481018,3.521139660733752e-05,0.032843809974152836
eager-galaxy-75184,8,ours,03797390,0.6282894611358643,3.720659515238367e-05,0.04331325047680905
stoic-bee-75183,8,ours,03797390,0.5723683834075928,3.656534681795165e-05,0.03566302913186206
denim-snowflake-75182,8,ours,03797390,0.5921052694320679,3.628976264735684e-05,0.04183440562999323
wandering-dew-75181,8,ours,03797390,0.6381579637527466,3.667444980237633e-05,0.03734936119255391
firm-cosmos-75180,8,ours,03797390,0.6151316165924072,3.2817577448440716e-05,0.03294591792512701
hardy-cherry-75179,8,ours,03797390,0.6447368860244751,3.297315561212599e-05,0.038243304555177805
faithful-thunder-75178,8,ours,03797390,0.5460526347160339,3.4171916922787204e-05,0.0355463118171967
pretty-deluge-75177,8,ours,03797390,0.6085526347160339,3.507034489302896e-05,0.03216163391422836
honest-smoke-75176,8,ours,03797390,0.6644736528396606,3.266859130235389e-05,0.026974153843525157
fancy-elevator-75174,8,ours,03797390,0.6480263471603394,3.480226223473437e-05,0.03216023880749186
autumn-eon-75173,8,ours,03797390,0.5394736528396606,2.9585826268885285e-05,0.025470628721495657
curious-glitter-75172,8,ours,03797390,0.49671053886413574,3.116737207164988e-05,0.027313886299462985
quiet-glitter-75171,8,ours,03797390,0.5164473652839661,3.1863779440755025e-05,0.035391648818345424
whole-feather-75170,8,ours,03797390,0.5032894611358643,3.121243207715452e-05,0.032323467888617355
autumn-sea-75169,8,ours,03797390,0.5164474248886108,3.219924838049337e-05,0.025851347686062568
deft-snowflake-75168,8,ours,03797390,0.6019736528396606,3.248661960242316e-05,0.03120478329261195
visionary-grass-75167,8,ours,03797390,0.6677631735801697,3.089348319917917e-05,0.024532723840110102
sparkling-bee-75166,8,ours,03797390,0.6578947305679321,3.139941327390261e-05,0.02305795057702325
lively-fire-75165,8,ours,03797390,0.5,2.9817851100233383e-05,0.025134183965792183
effortless-flower-75164,8,ours,03797390,0.5789473652839661,3.0754341423744336e-05,0.022753982290228035
chocolate-music-75163,8,ours,03797390,0.6578947305679321,2.7488249543239363e-05,0.02470155441560457
summer-elevator-75162,8,ours,03797390,0.5460525751113892,3.0139764930936508e-05,0.03141486026445619
dutiful-firebrand-75161,8,ours,03797390,0.5526316165924072,2.8821210435125977e-05,0.028210492800571012
stellar-fog-75160,8,ours,03797390,0.5263158082962036,2.820117697410751e-05,0.028487070628182867
unique-jazz-75159,8,ours,03797390,0.5723683834075928,2.796761145873461e-05,0.02686268268593904
curious-bush-75158,8,ours,03797390,0.6282894611358643,2.5555729735060595e-05,0.017267862359569095
giddy-star-75157,8,ours,03797390,0.5230263471603394,2.682961530808825e-05,0.022263289617757948
celestial-breeze-75156,8,ours,03797390,0.5888158082962036,2.533891711209435e-05,0.01846783328386248
copper-sunset-75155,8,ours,03797390,0.5559210777282715,2.4604558348073624e-05,0.022614367919216068
dashing-field-75154,8,ours,03797390,0.6151315569877625,2.3894221158116125e-05,0.019058541700866807
fresh-oath-75153,8,ours,03797390,0.5789473652839661,2.3096059521776624e-05,0.01849801599350715
comic-energy-75152,8,ours,03797390,0.5756579041481018,2.5361783627886325e-05,0.022069052036135017
devoted-brook-75151,8,ours,03797390,0.5690789222717285,2.3621945729246363e-05,0.0157685136008441
divine-leaf-75150,8,ours,03797390,0.6348684430122375,2.532369217078667e-05,0.02391787387881142
apricot-surf-75149,8,ours,03797390,0.4802631735801697,2.2959142370382324e-05,0.018934827478683153
wandering-jazz-75148,8,ours,03797390,0.6414473652839661,2.171679625462275e-05,0.0148975310925831
silvery-water-75147,8,ours,03797390,0.5625,2.139349453500472e-05,0.021583346466668905
likely-darkness-75146,8,ours,03797390,0.5625,2.3046921342029236e-05,0.015265153789825016
floral-shape-75145,8,ours,03797390,0.6019736528396606,2.2319654817692935e-05,0.014195869206634678
zesty-butterfly-75144,8,ours,03797390,0.5493420958518982,2.1855392333236523e-05,0.017506152869990736
soft-river-75143,8,ours,03797390,0.5394736528396606,2.093127477564849e-05,0.015916763357803388
hearty-dust-75142,8,ours,03797390,0.5625,2.102906546497252e-05,0.018014957839772104
vocal-thunder-75141,8,ours,03797390,0.1118421107530594,4.361650280770846e-05,0.07758239128786082
fancy-puddle-75140,8,ours,03797390,0.2861842215061188,4.388177694636397e-05,0.07664338473848967
youthful-sky-75139,8,ours,03797390,0.6414473652839661,2.1831187041243535e-05,0.017752536414492752
confused-galaxy-75138,8,ours,03797390,0.3453947603702545,4.513761450652965e-05,0.08600830482576476
deft-bird-75137,8,ours,03797390,0.31578946113586426,4.474030720302835e-05,0.09419384701465083
faithful-thunder-75136,8,ours,03797390,0.6809210777282715,2.100793608406093e-05,0.014791544332575369
skilled-darkness-75135,8,ours,03797390,0.4703947603702545,4.300701402826235e-05,0.07815805541079307
splendid-resonance-75134,8,ours,03797390,0.3881579041481018,4.199137765681371e-05,0.06446393486149823
different-disco-75133,8,ours,03797390,0.6348683834075928,2.164998659281991e-05,0.015760268174566758
ruby-moon-75132,8,ours,03797390,0.47697368264198303,4.205117875244469e-05,0.0630628794788873
grateful-oath-75131,8,ours,03797390,0.5493420958518982,4.0477883885614574e-05,0.04561829375902906
true-valley-75130,8,ours,03797390,0.6282894611358643,2.202442556153983e-05,0.019932655333492883
major-firefly-75129,8,ours,03797390,0.5131579041481018,4.0372546209255233e-05,0.03762112391585153
desert-sky-75128,8,ours,03797390,0.5394736528396606,4.1579874960007146e-05,0.026875343591128822
dashing-moon-75127,8,ours,03797390,0.7138158082962036,2.0909548766212534e-05,0.014261807345150508
glorious-tree-75126,8,ours,03797390,0.4769737124443054,3.813483635894954e-05,0.023352085778710462
spring-universe-75125,8,ours,03797390,0.6151316165924072,2.1509664293262176e-05,0.016605804643041913
sparkling-shadow-75124,8,ours,03797390,0.5756579041481018,3.793727228185162e-05,0.02309859049683967
vocal-lake-75123,8,ours,03797390,0.5526316165924072,3.521177131915465e-05,0.025460098702801953
eager-durian-75122,8,ours,03797390,0.5098683834075928,2.0804471205337904e-05,0.014151124841536624
royal-dragon-75121,8,ours,03797390,0.4703947305679322,3.384102092240937e-05,0.024095261215223856
resilient-sound-75120,8,ours,03797390,0.5592105388641357,3.208279304089956e-05,0.022232337020209877
vital-snowball-75119,8,ours,03797390,0.5921052694320679,2.0195058823446743e-05,0.01435228616657624
true-pond-75118,8,ours,03797390,0.44078946113586426,3.435234248172492e-05,0.027422416719802487
fine-sound-75117,8,ours,03797390,0.6184210777282715,3.311574619146995e-05,0.02062542316616492
good-paper-75116,8,ours,03797390,0.5690789818763733,2.1123740225448273e-05,0.01867942555355857
fast-lion-75115,8,ours,03797390,0.5328947305679321,3.019291216332931e-05,0.02014619266753437
whole-lake-75114,8,ours,03797390,0.5098683834075928,3.018955612787977e-05,0.02280327710300125
fresh-tree-75113,8,ours,03797390,0.6513158082962036,1.9806011550826952e-05,0.01359965667821228
dazzling-durian-75112,8,ours,03797390,0.47697368264198303,2.9688762879231945e-05,0.02742091911226665
jumping-glade-75111,8,ours,03797390,0.6644736528396606,2.08113433473045e-05,0.015281197573685555
expert-sky-75110,8,ours,03797390,0.6151316165924072,2.7232417778577656e-05,0.01801945988961146
fluent-dream-75109,8,ours,03797390,0.5888158082962036,2.9798389732604846e-05,0.024855660750335865
vivid-shape-75108,8,ours,03797390,0.5690789222717285,1.9601087842602283e-05,0.01773639821715861
light-river-75107,8,ours,03797390,0.5921052694320679,2.9053502657916397e-05,0.03384442750718159
earnest-totem-75106,8,ours,03797390,0.5032894611358643,2.9354594516917132e-05,0.030891716881281343
smooth-fire-75105,8,ours,03797390,0.5559210777282715,1.9542909285519272e-05,0.014922344508293555
breezy-sun-75104,8,ours,03797390,0.625,3.1181501981336623e-05,0.0347600257549489
toasty-music-75103,8,ours,03797390,0.6677631735801697,2.8086355086998083e-05,0.023914850667681512
clean-butterfly-75102,8,ours,03797390,0.6151316165924072,1.973182770598214e-05,0.0155255357123849
electric-star-75101,8,ours,03797390,0.6315789222717285,2.9558928872575052e-05,0.03677787899763708
vague-cherry-75100,8,ours,03797390,0.5493420958518982,1.9979135686298832e-05,0.017395450861296333
generous-disco-75099,8,ours,03797390,0.6381579041481018,3.0615592550020665e-05,0.032104582564454184
expert-blaze-75098,8,ours,03797390,0.5065789222717285,3.0170556783559732e-05,0.036947281147621185
jumping-vortex-75097,8,ours,03797390,0.5953947305679321,1.908608464873396e-05,0.01189155099259688
winter-music-75096,8,ours,03797390,0.6381579041481018,2.696352203201968e-05,0.023655245433826504
quiet-snowflake-75095,8,ours,03797390,0.5953947305679321,2.8729200494126417e-05,0.031987657296387605
stilted-breeze-75094,8,ours,03797390,0.5,1.8957291104015898e-05,0.015688414223189975
fearless-valley-75093,8,ours,03797390,0.4736841917037964,2.891369331337046e-05,0.030749579932819973
clean-glitter-75091,8,ours,03797390,0.5855263471603394,1.8796905351337045e-05,0.015279158916371391
playful-bush-75092,8,ours,03797390,0.6809210777282715,2.694642716960516e-05,0.020992337938565163
swift-lion-75090,8,ours,03797390,0.5855263471603394,2.9312588594621047e-05,0.023724290884947576
volcanic-snowball-75089,8,ours,03797390,0.565789520740509,1.8721946617006324e-05,0.011544558894966306
magic-serenity-75088,8,ours,03797390,0.5953947305679321,3.135214137728326e-05,0.025335598924510223
northern-spaceship-75087,8,ours,03797390,0.5230263471603394,2.753872104221955e-05,0.0231642750655221
zesty-dragon-75086,8,ours,03797390,0.5822368264198303,1.833809983509127e-05,0.013735019416297142
wild-eon-75085,8,ours,03797390,0.5822368264198303,2.9075023121549748e-05,0.026185920154557386
silver-snowball-75084,8,ours,03797390,0.6085526347160339,2.0281078832340427e-05,0.018408619970899303
worldly-oath-75083,8,ours,03797390,0.6052631735801697,3.0206399969756603e-05,0.0199726655858105
soft-darkness-75082,8,ours,03797390,0.6578947305679321,2.8378753995639272e-05,0.025112329760957605
different-resonance-75081,8,ours,03797390,0.5559210777282715,1.9883567802025937e-05,0.0126599500579964
warm-fire-75080,8,ours,03797390,0.6546052694320679,2.8907719752169218e-05,0.02174518656362021
amber-mountain-75079,8,ours,03797390,0.5197368860244751,2.8363248929963447e-05,0.019354667896026596
ethereal-firefly-75078,8,ours,03797390,0.5789473652839661,2.096546086249873e-05,0.015593146102586442
breezy-silence-75077,8,ours,03797390,0.5822368860244751,2.688310996745713e-05,0.01871843921409613
royal-lion-75076,8,ours,03797390,0.5657894611358643,1.9285989765194245e-05,0.014339500896548684
hearty-eon-75075,8,ours,03797390,0.6085526347160339,2.729329025896732e-05,0.01853072410465462
lunar-sea-75074,8,ours,03797390,0.6611841917037964,2.906606277974788e-05,0.016076611086112684
crisp-capybara-75073,8,ours,03797390,0.5394737124443054,1.9713310393854044e-05,0.015419530124356809
scarlet-lake-75072,8,ours,03797390,0.4901315569877625,2.9793527573929168e-05,0.025132277983415125
confused-valley-75071,8,ours,03797390,0.6381579041481018,2.8566457331180573e-05,0.02068678283874628
ancient-plant-75070,8,ours,03797390,0.4934210181236267,2.0700970708276145e-05,0.01688939069607963
iconic-sun-75069,8,ours,03797390,0.5888158082962036,2.999281423399225e-05,0.024714593373514216
morning-lake-75068,8,ours,03797390,0.5296052694320679,2.6555091608315703e-05,0.02234322742510276
prime-donkey-75067,8,ours,03797390,0.5690789222717285,1.8783544874168e-05,0.012954731363642448
prime-mountain-75066,8,ours,03797390,0.5723683834075928,2.732250140979886e-05,0.01584466602104467
feasible-dust-75065,8,ours,03797390,0.6907894611358643,2.5729403205332343e-05,0.01778553854917447
dashing-capybara-75064,8,ours,03797390,0.5888158082962036,1.9507233446347527e-05,0.014719991839902496
laced-hill-75063,8,ours,03797390,0.5328947305679321,2.6943407647195272e-05,0.019645252764531072
sandy-monkey-75062,8,ours,03797390,0.6151315569877625,1.860593147284817e-05,0.014581064903776616
amber-armadillo-75061,8,ours,03797390,0.503289520740509,2.6726880605565384e-05,0.022383732877877316
super-breeze-75060,8,ours,03797390,0.5592105388641357,2.9180928322602995e-05,0.01903188807445836
lemon-microwave-75059,8,ours,03797390,0.575657844543457,2.104169652739074e-05,0.015712836457609975
dainty-aardvark-75058,8,ours,03797390,0.6052631139755249,2.772062725853175e-05,0.01499771019753225
eternal-surf-75057,8,ours,03797390,0.45394736528396606,2.6404337404528633e-05,0.018399563321015968
stoic-feather-75056,8,ours,03797390,0.5,1.8929409634438343e-05,0.014740809835263343
hearty-gorge-75055,8,ours,03797390,0.6513158082962036,2.7193347705178897e-05,0.016748458062077025
worldly-capybara-75054,8,ours,03797390,0.5690789222717285,1.700944449112285e-05,0.01363935035207425
dark-durian-75053,8,ours,03797390,0.6809210777282715,2.528896220610477e-05,0.023711772574225583
stoic-night-75052,8,ours,03797390,0.5822368860244751,2.268789103254676e-05,0.02255417969501324
mild-firebrand-75051,8,ours,03797390,0.549342155456543,1.784598862286657e-05,0.012918669339954062
stoic-wave-75050,8,ours,03797390,0.6644736528396606,2.5052064302144572e-05,0.014960873731615686
confused-paper-75049,8,ours,03797390,0.5131579041481018,2.4320750526385385e-05,0.021954130695406828
dutiful-fog-75048,8,ours,03797390,0.6315789222717285,1.8268094208906405e-05,0.012924265894698797
confused-breeze-75047,8,ours,03797390,0.5921052694320679,2.1366153305280022e-05,0.021152727305767827
radiant-armadillo-75046,8,ours,03797390,0.5625,1.9700562916113995e-05,0.0213628909444294
faithful-sunset-75045,8,ours,03797390,0.5328947901725769,1.7124018995673396e-05,0.011666696649138946
eager-dew-75044,8,ours,03797390,0.5526315569877625,2.038749516941607e-05,0.024532806120366412
wise-music-75043,8,ours,03797390,0.6315789222717285,2.1494652173714712e-05,0.024868998255894892
dutiful-gorge-75042,8,ours,03797390,0.6578947305679321,1.7061689504771493e-05,0.01207062381978823
classic-morning-75041,8,ours,03797390,0.6513158082962036,1.9674667782965116e-05,0.01712966297955864
fine-cloud-75040,8,ours,03797390,0.6315789222717285,1.7239421140402555e-05,0.01399281176616563
daily-terrain-75039,8,ours,03797390,0.5657894611358643,2.0977471649530344e-05,0.022112095829188695
genial-glade-75038,8,ours,03797390,0.5888158082962036,1.8523818653193302e-05,0.01739427055156
chocolate-pyramid-75037,8,ours,03797390,0.6546052694320679,1.981678360607475e-05,0.01554362600578001
hopeful-hill-75036,8,ours,03797390,0.5361841917037964,1.9256252926425077e-05,0.01832048073020924
smooth-gorge-75035,8,ours,03797390,0.49671053886413574,2.0385794414323755e-05,0.022937001804244416
floral-pond-75034,8,ours,03797390,0.625,1.7434722394682467e-05,0.01140735662814579
solar-cosmos-75033,8,ours,03797390,0.7302631735801697,1.678406806604471e-05,0.012326892958552651
dazzling-plasma-75032,8,ours,03797390,0.5559210181236267,1.891232022899203e-05,0.017095222968116466
rosy-water-75031,8,ours,03797390,0.5328947305679321,1.759872247930616e-05,0.014760552175165198
crimson-resonance-75030,8,ours,03797390,0.6019736528396606,1.8334798369323835e-05,0.01595768807550803
soft-tree-75029,8,ours,03797390,0.625,1.901904761325568e-05,0.013091239981459732
comic-lion-75028,8,ours,03797390,0.5526315569877625,1.7873844626592472e-05,0.014676315074497967
leafy-fog-75027,8,ours,03797390,0.6842105388641357,1.710334254312329e-05,0.0119960154239723
eternal-valley-75026,8,ours,03797390,0.6217105388641357,1.9482187781250104e-05,0.014055694791112829
expert-shadow-75025,8,ours,03797390,0.6348683834075928,1.8410424672765657e-05,0.01714707606585698
dutiful-snowflake-75024,8,ours,03797390,0.5986841917037964,1.7458907677792013e-05,0.012236989348241616
prime-star-75023,8,ours,03797390,0.6151315569877625,1.7320468032266945e-05,0.011189853016749997
radiant-energy-75022,8,ours,03797390,0.6414473652839661,1.8110513337887824e-05,0.011503412996231666
sunny-fire-75021,8,ours,03797390,0.6875,1.7806516552809626e-05,0.014800772550796294
earnest-haze-75020,8,ours,03797390,0.6447368860244751,1.7370306522934698e-05,0.012123750973282232
comfy-plant-75019,8,ours,03797390,0.6282894611358643,1.694121783657465e-05,0.01562411141961932
dry-darkness-75018,8,ours,03797390,0.625,1.722347406030167e-05,0.012388249190281864
feasible-bird-75017,8,ours,03797390,0.5822368264198303,1.7185371689265594e-05,0.013040501948527078
mild-water-75016,8,ours,03797390,0.5888158082962036,1.816531948861666e-05,0.015505684408754274
copper-sun-75015,8,ours,03797390,0.5756579041481018,1.802953192964196e-05,0.014410139379944065
scarlet-capybara-75014,8,ours,03797390,0.6677631735801697,1.8286378690390848e-05,0.010790728681209274
happy-frog-75013,8,ours,03797390,0.6414474248886108,1.6313853848259896e-05,0.013375635784308828
dashing-voice-75012,8,ours,03797390,0.5888158082962036,1.7027919966494665e-05,0.012838941962209
usual-plasma-75011,8,ours,03797390,0.5625,1.7226846466655843e-05,0.012175886222780888
fragrant-shape-75010,8,ours,03797390,0.6710526347160339,1.6476344171678647e-05,0.011665087306530018
electric-plant-75009,8,ours,03797390,0.5263158082962036,1.674544910201803e-05,0.015492335454656477
driven-lake-75008,8,ours,03797390,0.6875,1.733159297145903e-05,0.010998121113557444
fresh-wind-75007,8,ours,03797390,0.5756579041481018,1.804874773370102e-05,0.014240990908252416
stellar-glade-75006,8,ours,03797390,0.5328947305679321,1.7606993424124084e-05,0.013812397232052067
easy-cherry-75005,8,ours,03797390,0.6480263471603394,1.9833580154227093e-05,0.01403386257148814
different-breeze-75004,8,ours,03797390,0.5230263471603394,1.7097292584367096e-05,0.013938446099050938
legendary-darkness-75003,8,ours,03797390,0.5427631139755249,1.7625050531933084e-05,0.010526463604401348
cerulean-dew-75002,8,ours,03797390,0.5986841917037964,1.6988444258458912e-05,0.014047625272775558
iconic-sponge-75001,8,ours,03797390,0.5921052694320679,1.567810249980539e-05,0.01037022752793372
dandy-jazz-75000,8,ours,03797390,0.6447368264198303,1.7686652427073568e-05,0.012975780923025718
wobbly-pyramid-74999,8,ours,03797390,0.6282894611358643,1.781694845703896e-05,0.011666827461392054
crimson-bird-74998,8,ours,03797390,0.5526316165924072,1.7566020687809214e-05,0.015249697655306172
eager-cosmos-74997,8,ours,03797390,0.5098683834075928,1.7035283235600218e-05,0.014289813906588473
azure-star-74995,8,ours,03797390,0.5526315569877625,1.7219912479049526e-05,0.014620095773625498
fresh-pond-74994,8,ours,03797390,0.6677631735801697,1.9067221728619188e-05,0.01437737506998992
misty-hill-74992,8,ours,03797390,0.5921052694320679,1.811167567211669e-05,0.014811288742565732
fiery-glade-74991,8,ours,03797390,0.5592105388641357,1.7943792045116425e-05,0.012690612945259269
lemon-feather-74990,8,ours,03797390,0.4802631735801697,1.566958599141799e-05,0.009815830431454222
amber-voice-74989,8,ours,03797390,0.5559210777282715,1.7817377738538198e-05,0.015265093677297448
noble-sound-74988,8,ours,03797390,0.5460526347160339,1.7388065316481516e-05,0.015486950759376174
honest-pyramid-74987,8,ours,03797390,0.5888158082962036,1.7495023712399416e-05,0.01337293219433419
zesty-dew-74986,8,ours,03797390,0.6184210777282715,1.7872249372885562e-05,0.012997597532259366
good-lion-74985,8,ours,03797390,0.4638158082962036,1.82880467036739e-05,0.014266521289474391
wandering-breeze-74984,8,ours,03797390,0.6480263471603394,1.8017011825577356e-05,0.011727014163237397
mild-leaf-74983,8,ours,03797390,0.5690789222717285,1.8082853785017505e-05,0.015223465153873511
radiant-lake-74982,8,ours,03797390,0.6085526347160339,1.71974297700217e-05,0.011927026617279318
laced-snowball-74981,8,ours,03797390,0.5328947305679321,1.87062869372312e-05,0.015219456580123006
olive-dew-74980,8,ours,03797390,0.5559210777282715,1.589340354257729e-05,0.012936572187269898
frosty-voice-74979,8,ours,03797390,0.5657894611358643,1.85102235263912e-05,0.014232085441702775
unique-resonance-74978,8,ours,03797390,0.5723683834075928,1.741723099257797e-05,0.012985219102698325
brisk-river-74977,8,ours,03797390,0.6184210777282715,1.6126010450534523e-05,0.012796427017417091
trim-donkey-74976,8,ours,03797390,0.5296052694320679,1.7394000678905286e-05,0.011218341335677942
floral-sound-74975,8,ours,03797390,0.5230263471603394,1.6222804333665408e-05,0.013049911058574467
sparkling-hill-74974,8,ours,03797390,0.5921052694320679,1.687650910753291e-05,0.00932595401355264
dauntless-glitter-74973,8,ours,03797390,0.6907894611358643,1.734263787511736e-05,0.011056387984531287
polished-sun-74972,8,ours,03797390,0.6118420958518982,1.5612642528139986e-05,0.012183436182183484
celestial-lake-74971,8,ours,03797390,0.5526315569877625,1.6696201782906428e-05,0.012591778098890734
silvery-snowflake-74970,8,ours,03797390,0.5986841917037964,1.643458381295204e-05,0.009130598057786654
stoic-moon-74969,8,ours,03797390,0.5559210777282715,1.8939137589768507e-05,0.017510474000828023
curious-planet-74968,8,ours,03797390,0.5986841917037964,1.852548848546576e-05,0.012286254544945944
efficient-voice-74967,8,ours,03797390,0.6348683834075928,1.802673978090752e-05,0.012420163589634213
super-terrain-74966,8,ours,03797390,0.5427631139755249,1.4893768820911646e-05,0.011175506755537967
visionary-bush-74965,8,ours,03797390,0.6348683834075928,1.6988353308988735e-05,0.01208208099875742
worldly-waterfall-74964,8,ours,03797390,0.6973683834075928,1.5777239241288044e-05,0.009176524978878602
dazzling-breeze-74963,8,ours,03797390,0.5098684430122375,1.694213460723404e-05,0.012787063817851135
celestial-darkness-74962,8,ours,03797390,0.5953947305679321,1.668159347900655e-05,0.009864590607687788
wild-smoke-74961,8,ours,03797390,0.611842155456543,1.6786874766694382e-05,0.011176799801657127
faithful-sound-74960,8,ours,03797390,0.6414473652839661,1.9105200408375825e-05,0.014609858897966316
efficient-lion-74959,8,ours,03797390,0.5592105388641357,1.781832179403864e-05,0.01128513531991196
whole-lion-74958,8,ours,03797390,0.6447368264198303,1.777175384631846e-05,0.01546578296490825
curious-sky-74957,8,ours,03797390,0.6085525751113892,1.6556878108531237e-05,0.011505319411036273
likely-breeze-74956,8,ours,03797390,0.6282894611358643,1.8120141248800792e-05,0.013177794993648864
generous-pond-74955,8,ours,03797390,0.5888158082962036,2.0021412638016045e-05,0.013037715438846777
smart-river-74954,8,ours,03797390,0.4506579041481018,1.7902333638630807e-05,0.01052712324112734
eternal-smoke-74953,8,ours,03797390,0.6282894611358643,1.6615913409623317e-05,0.010132037064655193
wild-darkness-74952,8,ours,03797390,0.611842155456543,2.2847189029562287e-05,0.01438802444067889
leafy-pyramid-74951,8,ours,03797390,0.6315789222717285,1.7194717656821012e-05,0.014044748010609998
swift-galaxy-74950,8,ours,03797390,0.5953947305679321,1.797215736587532e-05,0.015403608248415392
zesty-serenity-74949,8,ours,03797390,0.5723684430122375,1.8499140423955396e-05,0.015497094710996922
young-fire-74948,8,ours,03797390,0.6611841917037964,1.6678872270858847e-05,0.012531069156333575
